Cr,Ni,Mo,Mn,Si,Nb,Ti,Zr,Ta,V,W,Cu,N,C,B,P,S,Co,Al,Sn,Pb,Solution_treatment_temperature,Solution_treatment_time(s),Water_Quenched_after_s.t.,Air_Quenched_after_s.t.,Grains mm-2,Type of melting,Size of ingot,Product form,Temperature (K),0.2%proof_stress (M Pa),UTS (M Pa),Elongation (%),Area_reduction (%),Comments
17.5,12.05,0.0,1.58,0.53,0.0,0.41,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.021,0.017,0.0,0.0,0,0,1393.0,3600.0,0.0,1.0,,,,1,973,97.085835,304.00615,59.4,,
18.3,9.26,0.0,1.55,0.61,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,300.0,0.0,1.0,,2.0,,3,293,228.494945,593.302325,30.7,,
18.3,9.26,0.0,1.55,0.61,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,300.0,0.0,1.0,,2.0,,3,923,145.13842,301.064155,47.0,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,1800.0,0.0,1.0,,2.0,,3,293,215.7463,584.47634,30.2,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,1800.0,0.0,1.0,,2.0,,3,923,129.44778,529.5591,45.5,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,3600.0,0.0,1.0,,2.0,,3,293,214.765635,580.55368,31.0,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1293.0,3600.0,0.0,1.0,,2.0,,3,923,134.351105,528.578435,37.7,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1373.0,300.0,0.0,1.0,,2.0,,3,293,202.01699,580.55368,31.8,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1373.0,300.0,0.0,1.0,,2.0,,3,923,120.621795,553.09506,33.4,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1373.0,1800.0,0.0,1.0,,2.0,,3,293,185.345685,568.7857,33.5,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.024,0.0,0.0,0,0,1373.0,1800.0,0.0,1.0,,2.0,,3,923,107.87315,589.379665,39.4,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.024,0.0,0.0,0,0,1373.0,3600.0,0.0,1.0,,2.0,,3,293,172.59704,560.94038,33.1,,
18.3,9.26,0.0,1.55,0.61,0.0,0.45,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.024,0.0,0.0,0,0,1373.0,3600.0,0.0,1.0,,2.0,,3,923,101.98916,610.954295,40.0,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,300.0,0.0,1.0,,2.0,,3,293,219.66896,590.36033,30.4,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,300.0,0.0,1.0,,2.0,,3,923,118.660465,549.1724,40.1,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,1800.0,0.0,1.0,,2.0,,3,293,198.09433,579.573015,29.9,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,1800.0,0.0,1.0,,2.0,,3,923,106.892485,549.1724,45.0,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,3600.0,0.0,1.0,,2.0,,3,293,198.09433,577.611685,30.6,,
18.04,9.4,0.0,1.43,0.45,0.0,0.32,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1293.0,3600.0,0.0,1.0,,2.0,,3,923,114.737805,578.59235,46.3,,
18.2,10.8,0.0,1.61,0.71,0.0,0.37,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.025,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,2.0,,1,293,220.649625,558.97905,57.2,,
17.5,10.9,0.0,1.5,0.49,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.024,0.021,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,1.0,,1,293,199.074995,551.13373,58.5,,
18.1,10.9,0.0,1.65,0.61,0.0,0.54,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.022,0.02,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,1.0,,1,293,193.191005,557.998385,58.0,,
18.1,11.4,0.0,1.44,0.7,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.026,0.017,0.0,0.0,0,0,1348.0,0.0,1.0,0.0,,4.0,,1,293,290.27684,588.399,46.0,,
18.1,11.4,0.0,1.44,0.7,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.026,0.017,0.0,0.0,0,0,1348.0,0.0,1.0,0.0,,4.0,,1,573,257.914895,437.37659,30.0,,
18.1,11.4,0.0,1.44,0.7,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.026,0.017,0.0,0.0,0,0,1348.0,0.0,1.0,0.0,,4.0,,1,673,203.97832,429.53127,28.0,,
18.1,11.4,0.0,1.44,0.7,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.026,0.017,0.0,0.0,0,0,1348.0,0.0,1.0,0.0,,4.0,,1,773,204.958985,411.8793,27.0,,
18.1,11.4,0.0,1.44,0.7,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.026,0.017,0.0,0.0,0,0,1348.0,0.0,1.0,0.0,,4.0,,1,873,194.17167,376.57536,28.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,166.71305,526.617105,60.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,115.71847,421.68595,44.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,101.98916,419.72462,42.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,91.201845,410.898635,41.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,96.10517,398.14999,39.0,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,85.317855,373.633365,38.1,,
18.0,11.6,0.0,1.66,0.55,0.0,0.21,0,0,0.0,0.0,0.0,0.0,0.05,0.0,0.023,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,88.25985,339.31009,34.6,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,187.307015,556.037055,51.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,140.235095,407.95664,38.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,131.40911,405.99531,38.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,134.351105,387.362675,36.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,129.44778,379.517355,35.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,121.60246,357.942725,38.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,121.60246,317.73546,40.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,179.461695,539.36575,53.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,132.389775,416.782625,39.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,125.52512,418.743955,38.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,115.71847,413.84063,36.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,112.776475,386.38201,35.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,114.737805,368.73004,37.0,,
17.4,11.7,0.0,1.7,0.49,0.0,0.44,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.019,0.027,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,115.71847,330.484105,37.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,220.649625,615.85762,52.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,163.771055,449.14457,39.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,151.02241,448.163905,39.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,136.312435,421.68595,38.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,126.505785,405.99531,36.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,132.389775,381.478685,38.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,121.60246,349.11674,40.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,185.345685,545.24974,58.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,121.60246,438.357255,41.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,112.776475,429.53127,41.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,104.931155,410.898635,40.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,101.98916,408.937305,41.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,103.95049,375.594695,41.0,,
17.4,11.7,0.0,1.71,0.48,0.0,0.26,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.025,0.017,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,94.14384,308.909475,41.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,219.66896,586.43767,51.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,152.98374,449.14457,39.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,143.17709,456.009225,37.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,132.389775,432.473265,36.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,128.467115,410.898635,37.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,131.40911,390.30467,38.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,107.87315,346.174745,43.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,177.500365,560.94038,57.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,112.776475,445.22191,40.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,103.95049,445.22191,39.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,107.87315,423.64728,37.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,106.892485,413.84063,36.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,91.201845,386.38201,37.0,,
18.0,11.9,0.0,1.58,0.47,0.0,0.27,0,0,0.0,0.0,0.0,0.0,0.065,0.0,0.023,0.011,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,92.18251,352.058735,38.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,204.958985,569.766365,53.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,150.041745,429.53127,40.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,140.235095,435.41526,37.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,128.467115,407.95664,35.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,129.44778,397.169325,35.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,126.505785,381.478685,41.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,131.40911,338.329425,42.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,182.40369,534.462425,61.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,120.621795,423.64728,42.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,121.60246,423.64728,39.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,109.83448,392.266,39.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,110.815145,410.898635,41.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,103.95049,381.478685,41.0,,
17.16,11.71,0.0,1.62,0.6,0.0,0.47,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.013,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,106.892485,346.174745,41.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,217.70763,566.82437,54.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,153.964405,437.37659,40.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,150.041745,451.1059,41.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,143.17709,427.56994,42.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,140.235095,410.898635,40.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,136.312435,386.38201,41.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,128.467115,338.329425,40.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,217.70763,566.82437,54.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,153.964405,437.37659,40.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,150.041745,451.1059,41.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,143.17709,427.56994,42.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,823,140.235095,410.898635,40.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,873,136.312435,386.38201,41.0,,
17.58,11.99,0.0,1.6,0.57,0.0,0.38,0,0,0.0,0.0,0.0,0.0,0.06,0.0,0.029,0.006,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,923,128.467115,338.329425,40.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,293,180.44236,537.40442,52.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,573,131.40911,407.95664,37.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,673,125.52512,411.8793,37.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,773,117.6798,389.324005,36.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,823,115.71847,384.42068,39.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,873,114.737805,359.904055,38.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1323.0,0.0,0.0,1.0,,4.0,,1,923,110.815145,328.522775,41.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,293,163.771055,542.307745,62.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,573,94.14384,398.14999,42.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,673,83.356525,376.57536,41.0,,
17.69,11.47,0.0,1.44,0.38,0.0,0.39,0,0,0.0,0.0,0.0,0.0,0.055,0.0,0.026,0.016,0.0,0.0,0,0,1393.0,0.0,0.0,1.0,,4.0,,1,773,83.356525,384.42068,40.0,,
